CoordX,CoordY,Orient,HalfLen,HalfWid
679.993854473943,424.9899213372665,1.5701230870842677,41.01614846017484,24.026924147370547
2751.5,516.0,-3.141592653589793,43.0,8.0
2865.5,516.0,-3.141592653589793,41.0,8.0
2541.5,601.0,-1.5707963267948966,43.0,20.0
2923.0,773.0,-1.5707963267948966,42.0,6.0
1365.5,837.5,-1.5707963267948966,42.0,4.0
2845.0,926.0,-3.141592653589793,41.0,6.0
1225.0,984.0,-1.5707963267948966,41.0,6.0
1143.5,1057.0,-3.141592653589793,46.0,5.0
1402.51316839585,1109.8228252194733,2.4438200021569414,42.65861839026478,7.681184347480526
683.0056676490592,1130.5100884153253,-1.5713270456479458,44.01273105530037,24.02334824848802
997.0,1128.0,-1.5707963267948966,41.0,5.0
1161.5,1272.5,-3.141592653589793,46.0,21.0
361.0,1278.5,-3.141592653589793,48.0,15.0
1015.5,1357.0,-1.5707963267948966,40.0,15.0
361.5,1405.0,-3.141592653589793,47.0,7.0
1015.5,1573.5,-1.5707963267948966,124.0,15.0
