CoordX,CoordY,Orient,HalfLen,HalfWid
392.5,224.5,-3.141592653589793,81.0,7.0
1466.0,443.5,0.0,42.0,6.0
1165.5475862068965,545.0206896551724,2.4601997819303487,23.532890400139138,8.122237726901915
1408.5,579.0,-1.5707963267948966,35.0,6.0
1608.5,749.0,1.9507303018573197,49.95607689706488,7.02782904277989
1914.5,809.5,-1.5707963267948966,50.0,6.0
1408.5,803.5,-1.5707963267948966,36.0,6.0
708.5,831.0,-1.5707963267948966,38.0,7.0
768.0,883.5,-3.141592653589793,29.0,7.0
601.5,966.5,-1.5707963267948966,38.0,7.0
517.0,1071.5,-3.141592653589793,44.0,7.0
1006.5,1243.0,-1.5707963267948966,38.0,7.0
514.5,1297.5,-3.141592653589793,42.0,7.0
