CoordX,CoordY,Orient,HalfLen,HalfWid
332.5,437.5,-3.141592653589793,33.0,11.0
986.0,439.0,-3.141592653589793,32.0,11.0
879.5,881.5,0.0,31.0,4.0
979.5,881.5,0.0,32.0,4.0
1041.5,981.5,-0.8953256467101104,32.020285264499336,6.426485541403212
488.5,1063.5,-3.141592653589793,33.0,5.0
926.5,1070.0,0.0,32.0,5.0
841.5,1111.5,-1.5707963267948966,31.0,5.0
187.0,1126.5,-1.5707963267948966,32.0,6.0
262.5,1176.0,-3.141592653589793,32.0,6.0
261.0,1256.0,0.0,33.0,11.0
186.5,1453.5,-1.5707963267948966,31.0,6.0
