CoordX,CoordY,Orient,HalfLen,HalfWid
1638.5,504.5,-1.5707963267948966,34.0,7.0
573.5,556.0,-3.141592653589793,36.0,16.0
1815.5,562.5,-3.141592653589793,36.0,16.0
479.0,987.0,-1.5707963267948966,42.0,5.0
1686.0,1033.5,-1.5707963267948966,39.0,6.0
1888.4978723404256,1183.3989361702127,-1.0195245062533627,38.65004865448127,6.405960286247041
1719.439471007121,1181.6683621566633,-2.3761497647250898,39.731191527916124,6.417644937479319
676.0,1207.0,-1.5707963267948966,56.0,6.0
479.0,1201.5,-1.5707963267948966,40.0,5.0
260.0,1203.0,-1.5707963267948966,38.0,16.0
322.5,1319.5,-3.141592653589793,40.0,5.0
314.5,1428.5,0.0,31.0,4.0
550.5,1446.5,0.0,44.0,13.0
157.0,1634.5,0.0,38.0,6.0
