CoordX,CoordY,Orient,HalfLen,HalfWid
2729.0,321.0,-1.5707963267948966,31.0,6.0
1769.0,557.0,0.0,43.0,7.0
1848.5,636.0,-1.5707963267948966,34.0,6.0
1788.5,758.5,0.0,38.0,6.0
2791.5,759.0,0.0,42.0,7.0
2859.5,803.0,-1.5707963267948966,32.0,4.0
2558.9429407461594,820.3789319678127,-1.084504963113193,42.676914683310315,8.552500702577056
1867.5,853.0,-1.5707963267948966,41.0,6.0
2536.0,918.5,-1.5707963267948966,31.0,8.0
2593.0,1076.0,-1.5707963267948966,42.0,15.0
1657.0,1315.0,0.0,43.0,15.0
