CoordX,CoordY,Orient,HalfLen,HalfWid
2308.0,219.0,0.0,50.0,15.0
300.0,221.0,0.0,54.0,16.0
797.5,226.5,-3.141592653589793,52.0,21.0
2236.0,290.5,-1.5707963267948966,43.0,5.0
714.5,313.5,1.5701509832919545,49.00515254419374,7.968376504677855
1958.0,413.0,0.0,35.0,6.0
1910.0,479.5,-1.5707963267948966,43.0,5.0
1025.5,508.5,-1.5707963267948966,45.0,6.0
2873.0,550.0,-3.141592653589793,42.0,5.0
2301.0,609.5,-1.5707963267948966,42.0,5.0
2935.0,611.5,-1.5707963267948966,42.0,5.0
1471.0,624.5,-3.141592653589793,43.0,6.0
962.5,666.5,-3.141592653589793,44.0,6.0
193.5,676.5,-3.141592653589793,44.0,11.0
573.0,776.0,0.0,46.0,8.0
1296.0,797.5,0.0,37.0,4.0
1186.5,848.5,0.0,38.0,6.0
1025.5,890.5,-1.5707963267948966,43.0,6.0
323.0,907.0,-1.5707963267948966,45.0,8.0
632.5,917.0,-1.5707963267948966,45.0,6.0
391.5,996.0,0.0,50.0,22.0
961.5,985.5,-3.141592653589793,43.0,6.0
1426.5,1000.5,0.0,51.0,21.0
1956.5,1005.0,0.0,48.0,15.0
3099.5,1006.0,0.0,48.0,15.0
2260.0,1087.5,-1.5707963267948966,49.0,15.0
