CoordX,CoordY,Orient,HalfLen,HalfWid
793.5,1008.0,-1.5707963267948966,37.0,12.0
2459.5,1035.5,-1.5707963267948966,39.0,5.0
2459.5,1144.5,-1.5707963267948966,40.0,5.0
2110.0,1141.5,-1.5707963267948966,34.0,12.0
1142.5,1188.5,-1.5707963267948966,48.0,4.0
1278.5,1254.5,-1.5707963267948966,37.0,5.0
1553.5,1354.5,-3.141592653589793,119.0,8.0
742.0,1372.0,0.0,36.0,11.0
2053.0,1375.0,-3.141592653589793,39.0,12.0
970.0,1428.5,-1.5707963267948966,38.0,6.0
2459.5,1437.5,-1.5707963267948966,39.0,5.0
829.5,1529.0,-1.5707963267948966,33.0,4.0
1060.0,1501.5,-3.141592653589793,38.0,5.0
1220.0,1501.5,0.0,41.0,5.0
2536.5,1509.5,-3.141592653589793,40.0,5.0
444.5,1555.5,-1.5707963267948966,39.0,5.0
1251.5,1657.5,0.0,41.0,11.0
