CoordX,CoordY,Orient,HalfLen,HalfWid
1365.0,325.5,0.0,31.0,7.0
1724.5,406.0,-1.5707963267948966,73.0,7.0
719.5,380.0,-1.5707963267948966,33.0,7.0
790.5,629.0,-1.5707963267948966,28.0,7.0
334.5,693.5,0.0,32.0,7.0
1767.5,696.5,0.0,32.0,7.0
277.5,739.0,-1.5707963267948966,32.0,7.0
719.5,811.0,-1.5707963267948966,28.0,7.0
1810.5,835.0,-1.5707963267948966,32.0,7.0
344.5,853.5,-3.141592653589793,31.0,7.0
441.0,853.5,0.0,31.0,7.0
1222.0,876.5,0.0,54.0,7.0
1671.5,880.5,0.0,32.0,7.0
1766.0,880.5,0.0,32.0,7.0
277.5,905.0,-1.5707963267948966,21.0,7.0
110.0,944.5,0.0,22.0,7.0
1365.0,1040.5,0.0,32.0,7.0
1368.5,1163.5,-3.141592653589793,31.0,7.0
