CoordX,CoordY,Orient,HalfLen,HalfWid
1234.1864241952737,381.4717494894486,-0.02865767152472562,422.33261756679406,146.1903794183871
674.0,542.5,-3.141592653589793,169.0,5.0
566.5,761.5,0.0,43.0,7.0
787.0,761.5,-3.141592653589793,44.0,7.0
1087.5,896.0,-1.5707963267948966,37.0,7.0
788.5,1089.5,-3.141592653589793,42.0,7.0
1019.0,1089.5,0.0,43.0,7.0
1206.0,1089.5,-3.141592653589793,44.0,7.0
1394.5,1089.5,-3.141592653589793,42.0,7.0
1455.5,1136.0,1.5707963267948966,34.0,7.0
1202.5,1241.5,-3.141592653589793,42.0,7.0
1387.5,1241.5,0.0,43.0,7.0
740.0,1392.5,0.0,42.0,7.0
868.5,1392.5,0.0,48.0,7.0
871.0,1581.5,-3.141592653589793,49.0,7.0
