CoordX,CoordY,Orient,HalfLen,HalfWid
2687.5,369.0,-1.5707963267948966,47.0,9.0
1093.0,369.5,-1.5707963267948966,46.0,9.0
2931.0,369.0,-1.5707963267948966,46.0,9.0
847.0,370.5,-1.5707963267948966,45.0,9.0
747.5,461.0,-3.141592653589793,46.0,9.0
1360.5,461.0,0.0,45.0,9.0
2420.0,461.0,0.0,46.0,9.0
3032.5,461.0,-3.141592653589793,46.0,9.0
2529.5,517.5,-1.5707963267948966,40.0,7.0
1250.5,518.5,-1.5707963267948966,40.0,7.0
896.5,518.5,-1.5707963267948966,39.0,7.0
2883.5,519.5,-1.5707963267948966,39.0,7.0
896.5,644.5,-1.5707963267948966,40.0,7.0
1250.5,645.0,-1.5707963267948966,40.0,7.0
2529.5,645.0,-1.5707963267948966,40.0,7.0
2883.5,645.5,-1.5707963267948966,40.0,7.0
1380.5,696.5,0.0,43.0,7.0
2396.5,696.5,0.0,43.0,7.0
3016.0,696.5,-3.141592653589793,44.0,7.0
762.5,697.5,0.0,43.0,7.0
938.0,835.5,0.0,30.0,7.0
1207.0,835.5,0.0,31.0,7.0
2572.5,835.5,0.0,30.0,7.0
2841.0,835.5,0.0,30.0,7.0
4357.5,865.5,0.0,30.0,7.0
4488.5,865.5,-3.141592653589793,29.0,7.0
4898.0,865.5,0.0,31.0,7.0
5030.5,865.5,0.0,30.0,7.0
5992.5,866.5,-3.141592653589793,31.0,7.0
6125.0,866.5,0.0,31.0,7.0
6534.0,866.5,0.0,30.0,7.0
6664.5,866.5,0.0,30.0,7.0
6831.5,907.0,-1.5707963267948966,32.0,7.0
5195.5,908.0,-1.5707963267948966,31.0,7.0
6492.5,908.0,-1.5707963267948966,31.0,7.0
4191.5,909.0,-1.5707963267948966,31.0,7.0
4856.5,908.5,-1.5707963267948966,30.0,7.0
5826.5,909.0,-1.5707963267948966,31.0,7.0
4531.5,909.0,-1.5707963267948966,30.0,7.0
6166.5,909.0,-1.5707963267948966,30.0,7.0
5826.5,1155.5,-1.5707963267948966,30.0,7.0
6831.5,1155.5,-1.5707963267948966,30.0,7.0
4191.5,1156.5,-1.5707963267948966,30.0,7.0
4531.5,1156.5,-1.5707963267948966,30.0,7.0
4856.5,1155.5,-1.5707963267948966,29.0,7.0
5195.5,1156.5,-1.5707963267948966,30.0,7.0
6166.5,1156.5,-1.5707963267948966,29.0,7.0
6492.5,1156.0,-1.5707963267948966,29.0,7.0
4357.0,1198.5,0.0,31.0,7.0
4489.0,1198.5,0.0,30.0,7.0
4898.5,1198.5,-3.141592653589793,29.0,7.0
5030.0,1198.5,0.0,30.0,7.0
5992.0,1198.5,0.0,31.0,7.0
6124.0,1198.5,0.0,30.0,7.0
6533.5,1198.5,-3.141592653589793,29.0,7.0
6665.0,1198.5,-3.141592653589793,29.0,7.0
938.5,1213.5,-3.141592653589793,31.0,7.0
1207.0,1213.5,0.0,31.0,7.0
2572.5,1213.5,0.0,30.0,7.0
2839.5,1213.5,0.0,30.0,7.0
762.5,1352.5,0.0,43.0,7.0
1382.5,1352.5,0.0,43.0,7.0
2397.0,1352.5,-3.141592653589793,44.0,7.0
3016.0,1352.5,-3.141592653589793,44.0,7.0
1250.5,1405.0,-1.5707963267948966,40.0,7.0
2529.5,1405.5,-1.5707963267948966,40.0,7.0
2883.5,1405.0,-1.5707963267948966,40.0,7.0
896.0,1406.0,-1.5707963267948966,40.0,8.0
896.0,1528.0,-1.5707963267948966,40.0,8.0
2529.5,1532.5,-1.5707963267948966,41.0,7.0
1250.5,1532.5,-1.5707963267948966,40.0,7.0
2883.5,1530.5,-1.5707963267948966,38.0,7.0
747.5,1587.0,-3.141592653589793,44.0,9.0
1359.5,1587.0,0.0,45.0,9.0
2419.5,1587.0,0.0,45.0,9.0
3032.0,1587.0,0.0,46.0,9.0
2932.0,1678.5,-1.5707963267948966,46.0,9.0
1091.5,1680.0,-1.5707963267948966,47.0,10.0
847.0,1680.5,-1.5707963267948966,46.0,9.0
2687.5,1679.0,-1.5707963267948966,45.0,9.0
2502.0,2462.0,-3.141592653589793,47.0,16.0
3115.0,2462.0,0.0,46.0,16.0
4175.0,2462.0,0.0,46.0,16.0
4788.0,2462.0,-3.141592653589793,47.0,16.0
2829.0,2707.0,-1.5707963267948966,123.0,9.0
5302.0,2870.0,-1.5707963267948966,119.0,16.0
2232.0,2990.0,-3.141592653589793,36.0,9.0
2587.5,2990.0,0.0,35.0,9.0
2526.0,3083.5,-1.5707963267948966,34.0,9.0
2649.0,3113.0,-1.5707963267948966,37.0,9.0
2526.0,3171.5,-1.5707963267948966,34.0,9.0
3060.5,3215.0,-3.141592653589793,35.0,7.0
2526.0,3260.5,-1.5707963267948966,34.0,9.0
2649.0,3302.0,-1.5707963267948966,37.0,9.0
2153.5,3286.0,0.0,35.0,9.0
2526.0,3350.0,-1.5707963267948966,35.0,9.0
2818.0,3404.5,-1.5707963267948966,34.0,7.0
2818.0,3516.0,-1.5707963267948966,36.0,7.0
2649.0,3516.5,-1.5707963267948966,35.0,9.0
2502.5,3574.0,0.0,45.0,16.0
3114.0,3574.0,0.0,46.0,16.0
4174.0,3574.0,0.0,48.0,16.0
4788.0,3574.0,-3.141592653589793,45.0,16.0
