CoordX,CoordY,Orient,HalfLen,HalfWid
569.0,200.5,-1.5707963267948966,33.0,8.0
569.0,385.0,-1.5707963267948966,42.0,8.0
569.0,482.5,-1.5707963267948966,31.0,8.0
1054.0,485.0,0.0,49.0,8.0
343.5,564.5,0.0,30.0,7.0
737.0,612.5,-1.5707963267948966,41.0,8.0
569.0,670.0,-1.5707963267948966,38.0,8.0
1151.0,733.5,0.0,37.0,7.0
737.0,777.0,-1.5707963267948966,34.0,8.0
952.0,787.5,-1.5707963267948966,33.0,8.0
648.0,823.0,0.0,47.0,8.0
646.5,942.5,0.0,46.0,7.0
489.0,1249.0,0.0,38.0,7.0
1275.0,1392.0,-1.5707963267948966,114.0,7.0
