CoordX,CoordY,Orient,HalfLen,HalfWid
1215.5,189.0,-1.5707963267948966,41.0,7.0
733.0,422.5,-3.141592653589793,48.0,7.0
1682.5,422.5,-3.141592653589793,45.0,7.0
1573.5747508305649,590.6445182724252,1.5695984593755383,162.00826884414943,7.190455852028048
1573.5,801.0,-1.5707963267948966,31.0,7.0
1573.5,928.5,-1.5707963267948966,32.0,7.0
1040.0,978.5,-3.141592653589793,33.0,7.0
772.5,997.5,-3.141592653589793,31.0,7.0
941.0,997.5,-3.141592653589793,36.0,7.0
869.5,1112.0,-1.5707963267948966,38.0,7.0
933.0,1170.5,-3.141592653589793,48.0,7.0
869.5,1529.0,-1.5707963267948966,51.0,7.0
