CoordX,CoordY,Orient,HalfLen,HalfWid
725.5,216.0,-1.5707963267948966,24.0,5.0
725.5,283.5,-1.5707963267948966,23.0,5.0
725.5,362.0,-1.5707963267948966,24.0,5.0
725.5,428.5,-1.5707963267948966,22.0,5.0
662.0,515.5,-1.5707963267948966,23.0,4.0
595.0,562.5,0.0,36.0,4.0
725.5,599.0,-1.5707963267948966,23.0,5.0
539.0,619.5,-1.5707963267948966,36.0,5.0
782.5,641.5,-3.141592653589793,35.0,4.0
1164.5,641.0,-3.141592653589793,23.0,4.0
470.5,721.5,-1.5707963267948966,23.0,4.0
1079.0,705.5,-3.141592653589793,32.0,4.0
927.0,706.0,-3.141592653589793,24.0,4.0
993.5,706.0,-3.141592653589793,23.0,4.0
887.0,753.5,-1.5707963267948966,35.0,5.0
470.5,787.5,-1.5707963267948966,24.0,4.0
604.5,833.5,-3.141592653589793,40.0,10.0
835.5,827.5,0.0,36.0,4.0
