CoordX,CoordY,Orient,HalfLen,HalfWid
1157.5,331.5,0.0,32.0,7.0
369.0,332.5,-3.141592653589793,34.0,7.0
1198.0,661.5,0.0,32.0,7.0
1301.0,661.5,0.0,32.0,7.0
1457.5,744.5,-1.5707963267948966,33.0,7.0
1128.5,775.0,-1.5707963267948966,33.0,7.0
239.5,833.5,-1.5707963267948966,33.0,7.0
560.5,858.5,-1.5707963267948966,31.0,7.0
1407.5,849.5,0.0,32.0,7.0
185.5,875.5,0.0,36.0,7.0
308.0,875.5,-3.141592653589793,25.0,7.0
560.5,1122.0,-1.5707963267948966,32.0,7.0
1410.5,1128.5,0.0,33.0,7.0
432.5,1232.5,-3.141592653589793,37.0,7.0
431.5,1309.5,0.0,38.0,7.0
506.5,1464.0,1.5707963267948966,34.0,7.0
