CoordX,CoordY,Orient,HalfLen,HalfWid
710.0,272.0,0.0,34.0,12.0
473.5,464.0,-1.5707963267948966,34.0,11.0
712.5,523.0,0.0,56.0,12.0
1778.5,522.0,0.0,33.0,11.0
1996.5,679.5,-1.5707963267948966,24.0,5.0
1704.0,777.5,-1.5707963267948966,34.0,5.0
853.0,808.0,-1.5707963267948966,33.0,6.0
515.0,810.0,-1.5707963267948966,33.0,6.0
1939.0,818.0,0.0,25.0,5.0
1885.0,856.0,-1.5707963267948966,24.0,6.0
897.0,860.5,-3.141592653589793,31.0,5.0
1996.5,895.5,-1.5707963267948966,33.0,5.0
1811.5,891.5,0.0,24.0,5.0
670.0,949.0,-3.141592653589793,49.0,5.0
490.5,1062.5,-1.5707963267948966,32.0,5.0
712.0,1089.0,-1.5707963267948966,24.0,5.0
967.5,1121.5,-1.5707963267948966,23.0,5.0
1734.0,1153.0,-3.141592653589793,22.0,5.0
1885.0,1209.0,-1.5707963267948966,32.0,6.0
1996.5,1209.0,-1.5707963267948966,32.0,5.0
1941.0,1308.0,-3.141592653589793,33.0,5.0
646.5,1371.5,-3.141592653589793,33.0,10.0
792.5,1371.5,-3.141592653589793,42.0,10.0
742.5,1423.5,-1.5707963267948966,33.0,6.0
556.0,1448.5,-1.5707963267948966,32.0,11.0
600.0,1512.5,0.0,30.0,5.0
556.0,1563.0,-1.5707963267948966,33.0,11.0
1292.5,1840.0,0.0,33.0,11.0
1047.0,2039.0,-1.5707963267948966,33.0,11.0
1213.5,2038.0,-1.5707963267948966,32.0,5.0
1286.0,2092.0,-3.141592653589793,32.0,11.0
1047.0,2281.5,-1.5707963267948966,33.0,11.0
950.5,2362.5,-3.141592653589793,33.0,5.0
1195.5,2475.5,-1.5707963267948966,24.0,5.0
1275.5,2532.0,-3.141592653589793,32.0,12.0
1564.0,2650.5,-1.5707963267948966,34.0,6.0
1047.0,2661.0,-1.5707963267948966,32.0,11.0
1508.0,2745.5,0.0,33.0,5.0
1118.0,2789.5,0.0,35.0,5.0
