CoordX,CoordY,Orient,HalfLen,HalfWid
944.0,402.5,0.0,26.0,6.0
1097.0,402.5,-3.141592653589793,28.0,6.0
1554.5,460.0,-1.5707963267948966,41.0,13.0
858.0,539.5,-1.5707963267948966,39.0,7.0
972.0,898.5,0.0,41.0,14.0
495.0,1276.5,-1.5707963267948966,114.0,14.0
1573.0,1427.5,-1.5707963267948966,41.0,14.0
874.0,1517.5,-1.5707963267948966,37.0,9.0
1131.0,1525.5,0.0,32.0,7.0
1260.0,1525.5,-3.141592653589793,36.0,7.0
571.0,1631.5,-3.141592653589793,41.0,6.0
721.5,1678.5,-1.5707963267948966,30.0,7.0
1211.5,1780.0,1.5707963267948966,34.0,7.0
