CoordX,CoordY,Orient,HalfLen,HalfWid
1414.5,326.0,0.0,32.0,7.0
1783.0,410.0,-1.5707963267948966,76.0,7.0
748.0,385.5,-1.5707963267948966,33.0,7.0
826.0,648.0,-1.5707963267948966,31.0,7.0
356.0,710.0,-3.141592653589793,33.0,7.0
1827.0,710.0,0.0,32.0,7.0
299.0,757.5,-1.5707963267948966,33.0,7.0
748.0,831.0,-1.5707963267948966,29.0,7.0
1872.0,854.5,-1.5707963267948966,32.0,7.0
367.0,874.0,-3.141592653589793,33.0,7.0
465.5,874.0,0.0,32.0,7.0
1728.5,902.0,0.0,32.0,7.0
1826.5,902.0,0.0,32.0,7.0
299.0,928.5,-1.5707963267948966,22.0,7.0
125.5,968.0,-3.141592653589793,21.0,7.0
1413.0,1068.0,-3.141592653589793,33.0,7.0
1414.5,1188.0,0.0,33.0,7.0
