CoordX,CoordY,Orient,HalfLen,HalfWid
387.0,367.0,0.0,39.0,16.0
965.5,442.0,-1.5707963267948966,40.0,6.0
1333.0,503.5,-1.5707963267948966,47.0,16.0
2431.0,598.5,0.0,42.0,7.0
2260.0,655.5,-1.5707963267948966,40.0,8.0
2542.0,669.0,-1.5707963267948966,40.0,6.0
850.0,754.0,0.0,39.0,8.0
1092.5,754.0,0.0,40.0,8.0
1275.0,754.0,-3.141592653589793,41.0,8.0
1002.0,817.5,-1.5707963267948966,44.0,7.0
1333.0,871.5,-1.5707963267948966,40.0,16.0
863.5,939.0,-3.141592653589793,45.0,7.0
2542.0,1041.5,-1.5707963267948966,39.0,6.0
800.5,1084.5,-1.5707963267948966,49.0,5.0
2469.5,1216.0,0.0,41.0,16.0
887.0,1218.0,-3.141592653589793,45.0,16.0
