CoordX,CoordY,Orient,HalfLen,HalfWid
2026.5,155.5,0.0,36.0,6.0
1649.0,189.5,-1.5707963267948966,36.0,8.0
1949.5,205.0,-1.5707963267948966,35.0,5.0
1800.5,251.5,-3.141592653589793,35.0,7.0
1274.0,348.0,0.0,42.0,20.0
2022.5,456.0,-3.141592653589793,37.0,8.0
1774.5,1129.5,-1.5707963267948966,40.0,6.0
1553.0,1172.5,-1.5707963267948966,39.0,6.0
1774.5,1235.5,-1.5707963267948966,40.0,6.0
1284.5,1226.0,-3.141592653589793,36.0,7.0
1553.0,1282.0,-1.5707963267948966,34.0,6.0
1642.0,1333.5,0.0,44.0,6.0
1450.5,1498.5,0.0,30.0,7.0
1639.0,1511.0,-3.141592653589793,44.0,20.0
1565.0,1676.5,-1.5707963267948966,47.0,20.0
1748.0,1976.0,-1.5707963267948966,126.0,19.0
