CoordX,CoordY,Orient,HalfLen,HalfWid
374.0316205533597,446.50592885375494,0.00047433628081037745,39.00331596644055,7.018498326775743
965.0,448.5,-3.141592653589793,36.0,7.0
229.5,834.5,-1.5707963267948966,28.0,7.0
862.0,844.0,-3.141592653589793,30.0,5.0
949.0,844.0,-3.141592653589793,30.0,5.0
989.5,910.0,-1.5707963267948966,28.0,7.0
229.5,911.0,-1.5707963267948966,26.0,7.0
816.5,935.5,-1.5707963267948966,28.0,7.0
989.5,1007.5,-1.5707963267948966,29.0,7.0
381.5,1014.5,-1.5707963267948966,33.0,7.0
330.0,1070.5,0.0,38.0,7.0
331.5,1148.5,0.0,38.0,7.0
251.5,1276.0,-1.5707963267948966,31.0,7.0
252.0,1381.5,-1.5707963267948966,53.0,7.0
