CoordX,CoordY,Orient,HalfLen,HalfWid
462.5,362.0,0.0,41.0,19.0
767.0,362.0,0.0,40.0,19.0
1506.0,369.5,-3.141592653589793,46.0,18.0
382.5,773.5,-1.5707963267948966,43.0,6.0
715.5,772.0,-1.5707963267948966,41.0,6.0
715.5,980.5,-1.5707963267948966,42.0,6.0
2011.0,975.5,0.0,38.0,7.0
447.0,1033.5,-3.141592653589793,41.0,6.0
619.0,1033.5,0.0,42.0,6.0
1309.5,1074.0,-1.5707963267948966,36.0,6.0
288.0260152284264,1211.9942893401014,-3.141161449972217,41.00344581713429,9.017247307454037
1484.0,1226.0,-3.141592653589793,43.0,20.0
1417.0,1316.5,-1.5707963267948966,41.0,20.0
