CoordX,CoordY,Orient,HalfLen,HalfWid
1102.5,118.5,-3.141592653589793,46.0,13.0
1157.0,323.0,-1.5707963267948966,82.0,7.0
458.5,295.5,-1.5707963267948966,37.0,7.0
568.5,360.5,-3.141592653589793,35.0,7.0
458.5,620.5,-1.5707963267948966,37.0,7.0
1157.0,660.5,-1.5707963267948966,36.0,7.0
1157.0,773.5,-1.5707963267948966,33.0,7.0
963.0,823.0,-3.141592653589793,35.0,7.0
1108.0,823.0,-3.141592653589793,35.0,7.0
284.0,824.5,-3.141592653589793,35.0,7.0
578.0,824.5,-3.141592653589793,35.0,7.0
458.5,895.5,-1.5707963267948966,35.0,7.0
396.0,1067.5,-3.141592653589793,36.0,7.0
392.5,1193.5,-3.141592653589793,36.0,13.0
