CoordX,CoordY,Orient,HalfLen,HalfWid
687.5,591.0,-1.5707963267948966,38.0,6.0
1317.5,687.0,-1.5707963267948966,41.0,7.0
687.5,809.5,-1.5707963267948966,36.0,6.0
846.0,821.0,-1.5707963267948966,33.0,7.0
687.5,926.5,-1.5707963267948966,37.0,6.0
845.5,980.0,-1.5707963267948966,25.0,6.0
787.5,1014.0,0.0,41.0,7.0
687.0,1061.5,-1.5707963267948966,25.0,6.0
791.0,1106.0,0.0,42.0,7.0
1216.5,1106.0,-3.141592653589793,36.0,7.0
1169.0,1176.5,-1.5707963267948966,45.0,7.0
1418.0,1182.5,-1.5707963267948966,36.0,7.0
1223.5,1234.0,0.0,41.0,7.0
1219.0,1382.0,0.0,37.0,7.0
1532.0,1382.0,0.0,32.0,7.0
1169.0,1483.0,-1.5707963267948966,40.0,7.0
1222.5,1556.0,-3.141592653589793,36.0,7.0
1160.5,1842.0,-3.141592653589793,40.0,7.0
1053.0,1984.0,-1.5707963267948966,134.0,7.0
