CoordX,CoordY,Orient,HalfLen,HalfWid
167.5,456.0,-3.141592653589793,47.0,20.0
798.5,464.5,0.0,45.0,20.0
382.5,899.0,-3.141592653589793,45.0,7.0
323.0,955.0,-1.5707963267948966,45.0,7.0
451.0,1022.0,-1.5707963267948966,42.0,7.0
206.0,1142.5,-3.141592653589793,47.0,7.0
323.0,1212.0,-1.5707963267948966,47.0,7.0
977.5,1302.5,-1.5707963267948966,45.0,6.0
1030.5,1360.5,-3.141592653589793,43.0,6.0
204.5,1390.0,-3.141592653589793,50.0,6.0
215.0,1487.5,0.0,41.0,5.0
395.0,1516.0,-3.141592653589793,45.0,7.0
401.5,1689.5,0.0,50.0,20.0
