CoordX,CoordY,Orient,HalfLen,HalfWid
1165.0,276.5,-3.141592653589793,39.0,7.0
1348.5,325.0,-1.5707963267948966,35.0,8.0
1535.5,341.5,-1.5707963267948966,35.0,7.0
433.0,589.5,0.0,40.0,7.0
1694.5,622.5,-1.5707963267948966,34.0,7.0
1852.5,639.0,-1.5707963267948966,38.0,7.0
379.5,716.5,-1.5707963267948966,38.0,8.0
1161.5,761.0,-1.5707963267948966,33.0,8.0
1018.0,806.5,-3.141592653589793,40.0,8.0
433.0,829.5,0.0,38.0,7.0
120.0,946.5,-3.141592653589793,34.0,7.0
800.5,961.5,0.0,23.0,7.0
889.5,961.5,-3.141592653589793,41.0,7.0
379.5,1116.0,-1.5707963267948966,33.0,8.0
889.0,1103.5,-3.141592653589793,48.0,7.0
1535.0,1159.5,-3.141592653589793,111.0,7.0
