CoordX,CoordY,Orient,HalfLen,HalfWid
477.5,147.5,-1.5707963267948966,42.0,14.0
1293.5,335.0,-3.141592653589793,40.0,7.0
1350.0,389.5,-1.5707963267948966,41.0,6.0
483.5,728.5,-1.5707963267948966,43.0,20.0
1149.5,787.0,-1.5707963267948966,42.0,6.0
1488.0,793.5,-1.5707963267948966,40.0,3.0
914.5,920.5,-3.141592653589793,43.0,6.0
1271.0,920.5,0.0,44.0,6.0
860.5,971.0,-1.5707963267948966,43.0,6.0
974.5,1023.5,-3.141592653589793,37.0,6.0
1179.5,1023.5,-3.141592653589793,37.0,6.0
983.5,1142.5,0.0,44.0,20.0
1590.0,1142.5,0.0,48.0,20.0
