CoordX,CoordY,Orient,HalfLen,HalfWid
1787.0,223.0,0.0,43.0,7.0
1096.0,228.5,0.0,43.0,7.0
1889.5,614.0,-3.141592653589793,40.0,7.0
1942.0,709.0,-1.5707963267948966,32.0,7.0
1942.0,797.5,-1.5707963267948966,31.0,7.0
1830.0,874.5,-1.5707963267948966,39.0,7.0
662.5,869.0,-1.5707963267948966,24.0,7.0
165.5,912.0,-1.5707963267948966,36.0,7.0
972.0,916.0,-1.5707963267948966,32.0,6.0
1882.0,923.0,0.0,42.0,7.0
276.0,956.5,0.0,37.0,7.0
500.5,956.5,0.0,33.0,7.0
615.0,956.5,-3.141592653589793,33.0,7.0
573.5,1120.5,-1.5707963267948966,31.0,7.0
937.0,1121.0,0.0,32.0,7.0
1004.0,1120.5,0.0,15.0,6.0
1057.5,1120.5,0.0,36.0,6.0
1034.5,1305.5,-3.141592653589793,42.0,7.0
