CoordX,CoordY,Orient,HalfLen,HalfWid
1220.0,261.0,-1.5707963267948966,32.0,14.0
644.0,366.5,-1.5707963267948966,33.0,7.0
686.5,412.0,0.0,32.0,7.0
530.0,482.0,-1.5707963267948966,35.0,7.0
479.0,589.0,-3.141592653589793,39.0,7.0
430.0,669.5,-1.5707963267948966,25.0,7.0
234.5,704.0,-3.141592653589793,26.0,7.0
430.0,751.5,-1.5707963267948966,34.0,7.0
1391.0,823.5,-1.5707963267948966,33.0,6.0
585.0,872.5,-1.5707963267948966,34.0,7.0
1304.0,866.0,-3.141592653589793,26.0,6.0
513.5,917.5,-3.141592653589793,41.0,7.0
514.5,984.5,-3.141592653589793,40.0,9.0
273.0,1129.5,-1.5707963267948966,33.0,7.0
