CoordX,CoordY,Orient,HalfLen,HalfWid
941.0,511.0,0.0,38.0,10.0
1331.0,512.0,-3.141592653589793,46.0,10.0
1595.5,704.5,-1.5707963267948966,46.0,8.0
1330.5,762.0,0.0,43.0,10.0
1470.5,762.0,0.0,39.0,10.0
484.0,767.5,-3.141592653589793,42.0,9.0
418.0,824.5,-1.5707963267948966,36.0,10.0
218.0,875.5,-3.141592653589793,47.0,9.0
100.5,972.5,-1.5707963267948966,45.0,13.0
1327.5,958.5,0.0,45.0,14.0
637.5,1022.0,-1.5707963267948966,37.0,13.0
568.0,1073.5,0.0,43.0,9.0
380.5,1211.0,-1.5707963267948966,39.0,9.0
323.5,1213.0,-0.8014737746049058,34.541455228086505,7.938584155044467
