CoordX,CoordY,Orient,HalfLen,HalfWid
232.5,168.5,0.0,36.0,7.0
878.5,487.5,-3.141592653589793,31.0,6.0
974.5,487.5,-3.141592653589793,31.0,6.0
829.5258964143426,554.601593625498,-1.567851509218103,26.01755614464764,6.076539130502114
829.5,634.0,-1.5707963267948966,30.0,6.0
879.5,702.5,0.0,32.0,6.0
982.5,702.5,0.0,32.0,6.0
402.5,822.0,-1.5707963267948966,36.0,6.0
835.5,874.5,0.0,27.0,6.0
460.0,927.5,0.0,38.0,6.0
556.5,927.5,0.0,26.0,6.0
461.0,1040.5,0.0,38.0,7.0
520.5,1173.0,-1.5707963267948966,36.0,7.0
