CoordX,CoordY,Orient,HalfLen,HalfWid
1153.5,172.0,0.0,38.0,17.0
517.5,354.0,-1.5707963267948966,39.0,9.0
336.5,361.5,-1.5707963267948966,33.0,7.0
466.0,412.5,-3.141592653589793,36.0,13.0
684.5,409.5,0.0,35.0,10.0
1937.0,594.5,0.0,38.0,7.0
2040.0,596.0,0.0,37.0,6.0
2088.0,658.5,-1.5707963267948966,42.0,9.0
1788.5670103092784,675.2783505154639,-1.564908338639388,31.03479036608865,6.176534619118165
1279.5,707.5,-1.5707963267948966,38.0,5.0
618.5,731.5,-1.5707963267948966,43.0,9.0
163.5,715.5,0.0,30.0,7.0
1180.0,761.0,0.0,37.0,7.0
1899.5,910.5,-1.5707963267948966,33.0,7.0
291.5,953.0,-3.141592653589793,33.0,8.0
1151.5,1028.0,-1.5707963267948966,45.0,21.0
1081.0,1082.0,-3.141592653589793,48.0,7.0
1900.5,1139.0,-1.5707963267948966,45.0,8.0
