CoordX,CoordY,Orient,HalfLen,HalfWid
1764.5,621.5,-3.141592653589793,43.0,9.0
615.0,1054.5,-1.5707963267948966,42.0,18.0
1660.0,1098.5,0.0,43.0,4.0
1766.0,1098.5,0.0,43.0,4.0
1854.0,1204.5,-1.5707963267948966,32.0,3.0
1657.0,1309.0,0.0,43.0,3.0
1800.5,1309.0,0.0,43.0,3.0
539.5,1365.5,-3.141592653589793,42.0,7.0
979.5,1463.5,-1.5707963267948966,47.0,3.0
1898.128603104213,1496.5088691796009,2.1377041866341244,31.75361054571233,7.675130262130887
763.0,1517.0,0.0,32.0,3.0
920.5,1517.0,-3.141592653589793,46.0,3.0
921.5,1661.5,0.0,46.0,12.0
