CoordX,CoordY,Orient,HalfLen,HalfWid
1078.0,245.5,-3.141592653589793,43.0,17.0
1139.0,412.0,-1.5707963267948966,59.0,5.0
376.0,626.0,0.0,38.0,5.0
476.0,626.0,0.0,38.0,5.0
1324.0,705.5,-1.5707963267948966,40.0,6.0
305.0,712.5,-1.5707963267948966,37.0,5.0
440.0,813.5,-1.5707963267948966,37.0,5.0
1271.0,839.0,0.0,39.0,6.0
1367.5,890.0,0.0,34.0,6.0
1139.0,954.5,-1.5707963267948966,39.0,5.0
568.0,992.5,-1.5707963267948966,40.0,6.0
651.0,1091.0,-3.141592653589793,44.0,17.0
1191.0,1091.0,-3.141592653589793,40.0,17.0
