CoordX,CoordY,Orient,HalfLen,HalfWid
1344.5,344.0,-1.5707963267948966,38.0,7.0
1144.5,497.0,0.0,38.0,7.0
1576.0,558.5,-1.5707963267948966,42.0,8.0
982.5,569.5,-1.5707963267948966,42.0,8.0
278.0,647.0,-3.141592653589793,70.0,8.0
1179.5,709.5,-1.5707963267948966,40.0,7.0
1126.0,987.5,0.0,42.0,7.0
1255.0,987.5,0.0,61.0,7.0
1358.5,1045.0,-1.5707963267948966,41.0,7.0
903.0,1122.0,-3.141592653589793,41.0,8.0
1263.0,1122.0,-3.141592653589793,42.0,8.0
656.5,1426.0,-3.141592653589793,46.0,8.0
