CoordX,CoordY,Orient,HalfLen,HalfWid
991.5,66.5,-3.141592653589793,50.0,13.0
986.5,300.5,-3.141592653589793,50.0,17.0
797.5,374.0,-1.5707963267948966,44.0,7.0
332.5,494.5,0.0,40.0,8.0
1795.5,640.5,0.0,36.0,7.0
2221.5,640.5,-3.141592653589793,42.0,7.0
677.5,703.5,-3.141592653589793,43.0,5.0
2166.5,751.5,-1.5707963267948966,38.0,6.0
174.0,774.5,-1.5707963267948966,49.0,17.0
288.5,773.5,-1.5707963267948966,46.0,5.0
1795.5,828.5,-3.141592653589793,35.0,6.0
2166.5,883.0,-1.5707963267948966,41.0,6.0
867.5,898.0,0.0,32.0,7.0
675.5,899.0,-3.141592653589793,41.0,6.0
2214.5,988.0,-3.141592653589793,37.0,8.0
581.5,1034.0,-1.5707963267948966,44.0,7.0
916.5,1159.0,0.0,49.0,17.0
910.5,1370.0,-3.141592653589793,50.0,17.0
