CoordX,CoordY,Orient,HalfLen,HalfWid
176.0,325.0,0.0,51.0,15.0
504.5,325.0,0.0,50.0,15.0
301.0,656.5,-1.5707963267948966,45.0,7.0
712.0,662.5,-1.5707963267948966,45.0,7.0
209.5,711.0,0.0,37.0,7.0
972.0,721.0,-3.141592653589793,39.0,7.0
712.0,848.0,-1.5707963267948966,38.0,7.0
712.0,953.0,-1.5707963267948966,44.0,7.0
327.0,1123.5,-1.5707963267948966,41.0,7.0
714.0,1277.0,-1.5707963267948966,31.0,6.0
644.0,1331.5,-3.141592653589793,54.0,16.0
795.0,1465.0,-1.5707963267948966,38.0,10.0
