CoordX,CoordY,Orient,HalfLen,HalfWid
935.5,419.0,-3.141592653589793,43.0,6.0
1185.5,451.0,-2.518236694676355,39.079240849486276,6.388500186103377
1228.0,532.0,-1.5707963267948966,41.0,6.0
1306.0,1066.5,-1.5707963267948966,39.0,7.0
1587.0,1066.0,-3.141592653589793,40.0,8.0
1347.5,1126.0,-3.141592653589793,34.0,7.0
1495.0,1273.0,-1.5707963267948966,40.0,8.0
1117.0,1290.0,-1.5707963267948966,42.0,7.0
289.0,1326.0,-1.5707963267948966,46.0,6.0
855.0,1325.0,-1.5707963267948966,39.0,7.0
1209.0,1353.0,0.0,31.0,7.0
1290.0,1353.0,0.0,31.0,7.0
1495.0,1404.5,-1.5707963267948966,38.0,8.0
1117.0,1647.5,-1.5707963267948966,46.0,7.0
502.0,1691.5,-1.5707963267948966,87.0,7.0
831.5,1770.0,-3.141592653589793,45.0,7.0
1062.5,1770.0,-3.141592653589793,36.0,7.0
830.0,1945.0,0.0,45.0,8.0
1642.0,2083.0,-3.141592653589793,107.0,8.0
