CoordX,CoordY,Orient,HalfLen,HalfWid
946.5,146.0,-1.5707963267948966,35.0,6.0
610.0,378.5,-3.141592653589793,39.0,5.0
663.5,444.5,-1.5707963267948966,35.0,5.0
1312.0,450.0,-1.5707963267948966,35.0,14.0
1111.0,458.0,-1.5707963267948966,30.0,7.0
1214.0,500.5,-3.141592653589793,34.0,9.0
320.0,813.0,-1.5707963267948966,38.0,16.0
946.5,819.5,-1.5707963267948966,38.0,6.0
654.0,975.5,-1.5707963267948966,34.0,6.0
944.5,985.5,-1.5707963267948966,35.0,4.0
705.0,1035.5,0.0,37.0,6.0
852.0,1035.5,-3.141592653589793,32.0,6.0
702.5,1197.5,-3.141592653589793,36.0,16.0
381.0,1284.0,-1.5707963267948966,34.0,9.0
315.5,1404.0,-1.5707963267948966,39.0,5.0
