CoordX,CoordY,Orient,HalfLen,HalfWid
1745.5,276.0,-1.5707963267948966,45.0,7.0
1057.0,459.5,-1.5707963267948966,42.0,7.0
1745.5,468.5,-1.5707963267948966,42.0,7.0
349.0,492.0,-1.5707963267948966,41.0,8.0
694.0,496.5,-1.5707963267948966,39.0,7.0
1249.0,507.5,-0.7112802689860979,34.58099914011004,7.358974009446466
640.5,552.0,-3.141592653589793,40.0,7.0
2495.5,597.5,-3.141592653589793,42.0,6.0
280.5,603.0,0.0,56.0,7.0
1007.5,609.0,0.0,38.0,7.0
2571.5,711.5,-1.5707963267948966,35.0,6.0
1057.0,745.5,-1.5707963267948966,37.0,7.0
2522.0,762.5,-3.141592653589793,41.0,7.0
522.0,1093.0,-3.141592653589793,124.0,8.0
759.0,1093.0,-3.141592653589793,44.0,8.0
