CoordX,CoordY,Orient,HalfLen,HalfWid
351.0,304.0,0.0,46.0,20.0
2335.0,400.0,-1.5707963267948966,45.0,20.0
656.0,513.0,-1.5707963267948966,34.0,6.0
547.0,563.0,-3.141592653589793,40.0,6.0
1589.5,647.0,0.0,40.0,6.0
729.5,663.0,0.0,34.0,6.0
1797.0,704.5,-1.5707963267948966,40.0,6.0
480.0,732.5,-1.5707963267948966,42.0,6.0
2335.0,740.0,-1.5707963267948966,44.0,20.0
844.0,761.0,-1.5707963267948966,38.0,6.0
1797.0,817.0,-1.5707963267948966,40.0,6.0
354.0,830.0,-3.141592653589793,43.0,20.0
793.0,816.0,0.0,39.0,6.0
1708.0,913.0,0.0,39.0,6.0
844.0,1006.0,-1.5707963267948966,76.0,6.0
748.5,1214.0,-3.141592653589793,45.0,20.0
1524.5,1217.0,-3.141592653589793,63.0,20.0
830.0,1294.0,-1.5707963267948966,45.0,20.0
