CoordX,CoordY,Orient,HalfLen,HalfWid
564.0,142.0,-1.5707963267948966,33.0,8.0
564.0,237.0,-1.5707963267948966,28.0,8.0
1925.5,282.5,0.0,43.0,7.0
564.0,336.5,-1.5707963267948966,36.0,8.0
1993.5,381.5,-1.5707963267948966,41.0,8.0
492.0,439.5,-1.5707963267948966,30.0,8.0
924.0,473.0,0.0,48.0,8.0
2329.5,497.5,-3.141592653589793,45.0,7.0
998.5,543.5,-1.5707963267948966,50.0,8.0
492.0,539.0,-1.5707963267948966,31.0,8.0
854.0,542.0,-1.5707963267948966,32.0,8.0
2258.5,579.0,-1.5707963267948966,29.0,8.0
408.5,593.0,-3.141592653589793,50.0,8.0
2390.5,651.0,-1.5707963267948966,43.0,8.0
2042.5,695.0,0.0,32.0,7.0
2131.5,695.0,0.0,33.0,7.0
1992.5,752.5,-1.5707963267948966,40.0,7.0
2390.5,792.5,-1.5707963267948966,43.0,8.0
998.5,816.0,-1.5707963267948966,44.0,8.0
769.5,840.0,-1.5707963267948966,51.0,8.0
2452.5,884.5,0.0,40.0,8.0
1070.5,900.0,-3.141592653589793,38.0,9.0
920.5,959.5,-3.141592653589793,50.0,8.0
769.0,1013.5,-1.5707963267948966,30.0,8.0
918.0,1062.0,0.0,48.0,8.0
2083.5,1361.5,-1.5707963267948966,44.0,7.0
2416.5,1389.0,-1.5707963267948966,42.0,7.0
1885.5,1438.5,0.0,44.0,7.0
2416.5,1569.5,-1.5707963267948966,48.0,7.0
2592.5,1571.5,-1.5707963267948966,49.0,7.0
2506.0,1645.5,0.0,43.0,7.0
2416.5,1726.5,-1.5707963267948966,51.0,7.0
1536.5,1878.0,-1.5707963267948966,176.0,7.0
2592.5,1743.5,-1.5707963267948966,32.0,7.0
2592.5,1901.0,-1.5707963267948966,36.0,7.0
2508.0,1956.5,0.0,43.0,7.0
2510.5,2098.5,-3.141592653589793,50.0,7.0
