CoordX,CoordY,Orient,HalfLen,HalfWid
1052.0,353.0,-1.5707963267948966,31.0,8.0
565.0,364.0,-1.5707963267948966,34.0,8.0
719.0,365.0,-1.5707963267948966,32.0,8.0
516.0,535.5,-3.141592653589793,37.0,9.0
780.0,535.5,-3.141592653589793,31.0,9.0
956.5,535.5,-3.141592653589793,29.0,9.0
1132.5,535.5,0.0,67.0,9.0
1528.5,535.5,0.0,62.0,9.0
468.5,599.0,-1.5707963267948966,39.0,9.0
524.5,651.0,0.0,39.0,8.0
1001.0,651.0,-3.141592653589793,40.0,8.0
1122.0,840.0,0.0,57.0,8.0
1123.0,949.5,0.0,57.0,18.0
1342.0,949.5,0.0,38.0,18.0
1245.0,1155.5,-1.5707963267948966,38.0,8.0
173.0,1161.0,-1.5707963267948966,42.0,8.0
1106.0,1202.0,-3.141592653589793,41.0,8.0
1054.0,1644.5,-1.5707963267948966,46.0,8.0
1343.0,1717.5,-3.141592653589793,39.0,16.0
712.5,1799.0,-1.5707963267948966,39.0,16.0
1539.5,1861.5,-1.5707963267948966,34.0,8.0
712.5,1955.0,-1.5707963267948966,106.0,16.0
1345.0,1909.5,0.0,39.0,8.0
1585.0,1909.5,-3.141592653589793,34.0,8.0
