CoordX,CoordY,Orient,HalfLen,HalfWid
1048.0,208.5,-3.141592653589793,36.0,16.0
1380.5,485.5,-1.5707963267948966,40.0,6.0
1380.5,584.0,-1.5707963267948966,32.0,6.0
777.0,665.5,0.0,39.0,6.0
1163.0,665.5,0.0,36.0,6.0
1330.0,665.5,0.0,35.0,6.0
353.5,715.5,-1.5707963267948966,36.0,6.0
1431.0,740.5,0.0,39.0,6.0
1214.5,850.0,-1.5707963267948966,32.0,6.0
457.0,837.5,-3.141592653589793,35.0,7.0
595.0,837.5,-3.141592653589793,57.0,7.0
1680.5,916.0,-1.5707963267948966,38.0,16.0
596.0,967.5,-3.141592653589793,57.0,16.0
1793.5,1027.0,0.0,36.0,9.0
