CoordX,CoordY,Orient,HalfLen,HalfWid
354.0,206.0,-3.141592653589793,38.0,12.0
1132.5,206.5,0.0,38.0,12.0
1032.5,700.0,0.0,35.0,6.0
1130.0,700.0,0.0,39.0,6.0
301.5,779.0,-1.5707963267948966,32.0,5.0
973.0,831.0,-1.5707963267948966,34.0,6.0
301.5,922.5,-1.5707963267948966,33.0,5.0
1033.5,913.0,-3.141592653589793,37.0,6.0
1145.5,913.0,-3.141592653589793,37.0,6.0
301.5,1083.0,-1.5707963267948966,38.0,5.0
545.5,1112.5,-3.141592653589793,33.0,5.0
449.5,1164.0,-1.5707963267948966,33.0,5.0
373.0,1237.0,-3.141592653589793,38.0,12.0
437.0,1421.0,-1.5707963267948966,39.0,6.0
