CoordX,CoordY,Orient,HalfLen,HalfWid
414.5,240.5,-1.5707963267948966,73.0,10.0
1192.5,417.5,0.0,65.0,10.0
1342.0,417.5,0.0,35.0,10.0
414.5,456.0,-1.5707963267948966,37.0,10.0
1414.5,470.0,-1.5707963267948966,35.0,10.0
625.5,585.5,-3.141592653589793,34.0,10.0
1541.0,615.5,0.0,30.0,10.0
681.5,682.5,-1.5707963267948966,36.0,6.0
1093.5,688.5,-1.5707963267948966,35.0,10.0
1272.5,704.0,-1.5707963267948966,31.0,11.0
1182.0,763.5,0.0,41.0,11.0
1183.0,875.5,0.0,41.0,10.0
1338.5,923.0,-1.5707963267948966,28.0,10.0
257.5,965.5,-3.141592653589793,130.0,9.0
