CoordX,CoordY,Orient,HalfLen,HalfWid
1010.5,167.0,-3.141592653589793,39.0,12.0
2334.5,333.0,-1.5707963267948966,34.0,4.0
2683.5,333.0,-1.5707963267948966,34.0,5.0
1011.5,323.5,-3.141592653589793,41.0,12.0
2096.5,390.0,-3.141592653589793,91.0,13.0
2890.0,390.0,0.0,95.0,13.0
1317.0,524.5,-1.5707963267948966,28.0,12.0
1523.0,575.0,0.0,38.0,11.0
2527.5,703.0,0.0,33.0,6.0
831.0,710.0,0.0,61.0,12.0
1021.8207343412527,710.0518358531317,0.0032503975664804623,46.035511313547445,12.11695071589883
2332.5,776.5,-1.5707963267948966,47.0,8.0
2611.0,777.0,-1.5707963267948966,48.0,8.0
2407.5,860.0,-3.141592653589793,58.0,13.0
2892.0,860.0,-3.141592653589793,35.0,13.0
2986.0,860.0,0.0,34.0,13.0
1111.0,937.5,-1.5707963267948966,54.0,13.0
2499.5,926.0,-1.5707963267948966,33.0,7.0
632.5,978.0,-1.5707963267948966,56.0,8.0
59.0,1058.5,-1.5707963267948966,64.0,7.0
303.0,1061.5,-1.5707963267948966,61.0,13.0
757.5,1052.5,0.0,56.0,11.0
930.5,1052.0,-3.141592653589793,56.0,11.0
1111.0,1124.0,-1.5707963267948966,36.0,13.0
931.5,1216.0,-3.141592653589793,62.0,13.0
1970.5,1526.5,-1.5707963267948966,56.0,8.0
1667.5,1531.5,-1.5707963267948966,51.0,7.0
2335.0,1542.0,-1.5707963267948966,58.0,8.0
1747.0,2075.5,0.0,66.0,14.0
1646.5,2231.5,-1.5707963267948966,59.0,7.0
1849.5,2232.5,-1.5707963267948966,46.0,12.0
2419.5,2434.5,-1.5707963267948966,41.0,7.0
