CoordX,CoordY,Orient,HalfLen,HalfWid
680.5,291.5,-1.5707963267948966,73.0,14.0
903.5,464.5,-3.141592653589793,69.0,10.0
776.5,1188.0,-1.5707963267948966,40.0,7.0
536.5,1268.5,-1.5707963267948966,40.0,6.0
138.0,1416.5,-1.5707963267948966,46.0,6.0
365.5,1418.5,-1.5707963267948966,45.0,6.0
281.0,1479.0,0.0,41.0,9.0
701.0,1536.0,-1.5707963267948966,40.0,8.0
449.0,1664.0,-3.141592653589793,35.0,8.0
299.0,1765.0,-3.141592653589793,37.0,10.0
617.5,1765.0,-3.141592653589793,70.0,10.0
350.0069204152249,1910.4740484429067,1.5713702805116903,37.00515948884462,9.021234803952538
