CoordX,CoordY,Orient,HalfLen,HalfWid
293.5,340.0,-1.5707963267948966,35.0,4.0
1238.5,352.5,-3.141592653589793,79.0,32.0
241.0,380.5,-3.141592653589793,41.0,4.0
543.0,380.5,-3.141592653589793,41.0,4.0
378.5,433.5,-1.5707963267948966,40.0,4.0
1153.0,469.5,-1.5707963267948966,44.0,5.0
240.5,589.0,-3.141592653589793,41.0,5.0
1425.5,798.0,-3.141592653589793,37.0,3.0
495.5,852.0,-3.141592653589793,45.0,5.0
250.0,853.5,0.0,30.0,2.0
724.0,897.0,-1.5707963267948966,31.0,5.0
1109.5,1042.5,0.0,42.0,18.0
