CoordX,CoordY,Orient,HalfLen,HalfWid
517.0,205.5,0.0,37.0,10.0
575.0,359.5,-1.5707963267948966,81.0,6.0
575.0,689.5,-1.5707963267948966,32.0,6.0
729.5,738.0,0.0,28.0,6.0
186.0,776.0,-1.5707963267948966,32.0,6.0
277.5,824.0,-3.141592653589793,32.0,6.0
575.0,857.5,-1.5707963267948966,31.0,6.0
165.0,884.5,-1.5707963267948966,29.0,6.0
575.0,955.5,-1.5707963267948966,31.0,6.0
206.5,943.0,0.0,31.0,6.0
298.5,943.0,0.0,31.0,6.0
508.0,1133.0,0.0,39.0,6.0
507.5,1287.5,-3.141592653589793,39.0,10.0
