CoordX,CoordY,Orient,HalfLen,HalfWid
2609.0,310.0,0.0,37.0,8.0
2555.0,390.0,-1.5707963267948966,71.0,5.0
980.5,382.0,-1.5707963267948966,32.0,7.0
687.0,562.0,-3.141592653589793,34.0,7.0
739.5,643.0,-1.5707963267948966,34.0,8.0
739.5,738.0,-1.5707963267948966,34.0,8.0
2307.5,751.0,-1.5707963267948966,30.0,7.0
1177.0,746.5,0.0,39.0,8.0
1287.5,746.5,0.0,42.0,8.0
2908.0,784.5,-1.5707963267948966,28.0,5.0
1347.5,798.5,-1.5707963267948966,30.0,12.0
2307.5,836.0,1.5707963267948966,34.0,7.0
594.5,877.5,-3.141592653589793,44.0,15.0
799.5,879.5,-3.141592653589793,34.0,8.0
1041.5,888.0,-3.141592653589793,32.0,16.0
2657.0,882.0,0.0,34.0,6.0
2863.0,882.0,0.0,35.0,6.0
2426.5,1127.0,0.0,58.0,8.0
2427.0,1257.5,-3.141592653589793,57.0,13.0
1824.5,1364.5,-3.141592653589793,107.0,13.0
