CoordX,CoordY,Orient,HalfLen,HalfWid
1739.5,430.5,-3.141592653589793,32.0,5.0
791.5,601.5,-1.5707963267948966,51.0,7.0
3571.5,641.0,0.0,46.0,7.0
3639.0,641.0,0.0,19.0,7.0
1250.5,723.5,-1.5707963267948966,88.0,6.0
3849.5,798.0,0.0,57.0,7.0
1802.5,840.0,-3.141592653589793,30.0,6.0
1910.5,840.0,0.0,39.0,6.0
2125.5,840.0,0.0,80.0,6.0
2399.5,840.0,-3.141592653589793,37.0,6.0
2860.5,840.0,-3.141592653589793,44.0,6.0
889.0,846.0,-3.141592653589793,47.0,11.0
783.5,934.0,-1.5707963267948966,59.0,15.0
3234.0,919.5,-1.5707963267948966,40.0,6.0
2736.0,919.5,-1.5707963267948966,39.0,6.0
1352.0,940.5,-1.5707963267948966,59.0,23.0
2038.0,925.5,-1.5707963267948966,40.0,6.0
1821.0,971.0,0.0,33.0,6.0
3881.0,1085.0,-1.5707963267948966,28.0,5.0
3991.0,1088.5,-1.5707963267948966,29.0,7.0
3881.0,1226.5,-1.5707963267948966,29.0,5.0
3991.0,1228.0,-1.5707963267948966,30.0,7.0
4354.0,1369.5,0.0,64.0,20.0
2618.0,1476.0,0.0,69.0,22.0
4353.0,1760.0,0.0,62.0,20.0
