CoordX,CoordY,Orient,HalfLen,HalfWid
2269.5,353.0,-3.141592653589793,39.0,16.0
1187.0,408.5,-1.5707963267948966,29.0,7.0
2466.5,600.5,-1.5707963267948966,42.0,7.0
1244.0,611.0,0.0,40.0,7.0
1413.5,660.0,-1.5707963267948966,39.0,18.0
764.5,654.0,0.0,56.0,6.0
899.0,706.0,-1.5707963267948966,41.0,6.0
2076.5,710.0,-1.5707963267948966,42.0,7.0
619.0,738.0,-1.5707963267948966,49.0,8.0
2466.5,821.0,-1.5707963267948966,40.0,7.0
1064.5,915.0,-1.5707963267948966,41.0,7.0
2317.0,885.5,0.0,43.0,7.0
1911.0,966.5,0.0,38.0,7.0
939.0,1006.0,2.3552433247316826,41.726679547858474,7.738489123228692
811.5,1166.0,-3.141592653589793,45.0,12.0
810.5,1376.5,0.0,44.0,18.0
