CoordX,CoordY,Orient,HalfLen,HalfWid
1320.5,86.5,-1.5707963267948966,31.0,5.0
556.0,120.5,-1.5707963267948966,27.0,7.0
1320.5,199.0,-1.5707963267948966,31.0,5.0
460.5,237.5,0.0,36.0,4.0
1170.0,255.5,0.0,36.0,5.0
275.0,309.0,-1.5707963267948966,37.0,9.0
556.0,319.0,-1.5707963267948966,39.0,7.0
2048.0,335.0,-1.5707963267948966,35.0,7.0
1117.5,344.5,-1.5707963267948966,33.0,6.0
1320.5,345.0,-1.5707963267948966,34.0,5.0
102.0,405.5,-1.5707963267948966,37.0,9.0
1229.5,466.0,0.0,33.0,6.0
1388.0,466.0,0.0,34.0,6.0
1023.5,481.0,0.0,35.0,9.0
2098.0,496.0,0.0,32.0,7.0
556.0,641.0,-1.5707963267948966,36.0,7.0
653.0,687.5,0.0,37.0,4.0
