CoordX,CoordY,Orient,HalfLen,HalfWid
1805.5,909.5,-1.5707963267948966,180.0,5.0
857.0,817.5,0.0,44.0,17.0
590.0068965517241,878.9620689655172,1.5701620106112468,33.00316494181494,6.020296909444588
794.0,931.0,-1.5707963267948966,43.0,6.0
999.5,941.0,-1.5707963267948966,43.0,4.0
2132.5,1026.5,-1.5707963267948966,42.0,14.0
1805.5,1264.0,-1.5707963267948966,43.0,5.0
1309.0,1270.5,-1.5707963267948966,44.0,5.0
1517.5,1353.5,0.0,46.0,8.0
1692.0,1353.5,0.0,41.0,8.0
1441.0,1471.5,-1.5707963267948966,38.0,5.0
1521.5,1526.5,-3.141592653589793,47.0,15.0
580.0,1622.5,0.0,129.0,15.0
890.0,1622.5,-3.141592653589793,42.0,15.0
