CoordX,CoordY,Orient,HalfLen,HalfWid
971.0,577.5,-3.141592653589793,45.0,7.0
1045.5,1007.5,0.0,46.0,7.0
1562.0,1007.5,0.0,42.0,7.0
1748.5,1007.5,-3.141592653589793,45.0,7.0
891.5,1062.5,-1.5707963267948966,37.0,7.0
734.5,1068.5,-1.5707963267948966,31.0,7.0
1450.5,1076.0,-1.5707963267948966,38.0,7.0
1809.5,1093.0,-1.5707963267948966,32.0,7.0
936.0,1170.5,-3.141592653589793,34.0,7.0
1683.5,1273.0,-1.5707963267948966,43.0,7.0
1405.0,1306.5,0.0,31.0,7.0
1043.0,1336.5,-3.141592653589793,46.0,7.0
1099.5,1417.5,-1.5707963267948966,34.0,7.0
1042.5,1496.5,0.0,47.0,7.0
1738.0,1497.5,0.0,43.0,7.0
