CoordX,CoordY,Orient,HalfLen,HalfWid
232.0,111.0,-1.5707963267948966,28.0,7.0
232.0,238.0,-1.5707963267948966,27.0,7.0
1491.5,304.5,-3.141592653589793,31.0,7.0
284.5,305.0,0.0,32.0,7.0
911.5,305.0,0.0,33.0,7.0
1041.5,305.0,-3.141592653589793,34.0,7.0
643.0,418.5,-3.141592653589793,44.0,7.0
1139.0,564.5,-1.5707963267948966,79.0,7.0
1401.0,545.0,-1.5707963267948966,32.0,7.0
889.5,625.5,-1.5707963267948966,27.0,7.0
1555.5,679.0,0.0,32.0,7.0
982.0,708.5,-3.141592653589793,36.0,7.0
1248.0,924.0,-3.141592653589793,39.0,7.0
1513.0,962.5,-1.5707963267948966,27.0,7.0
1295.0,981.0,-1.5707963267948966,27.0,7.0
1184.5,1112.0,0.0,27.0,7.0
1242.0,1620.5,-3.141592653589793,33.0,7.0
