CoordX,CoordY,Orient,HalfLen,HalfWid
678.0,292.5,-1.5707963267948966,31.0,6.0
1404.0,419.0,-3.141592653589793,33.0,5.0
1484.0,523.0,-1.5707963267948966,27.0,5.0
249.5,548.5,-1.5707963267948966,33.0,10.0
1484.0,620.5,-1.5707963267948966,26.0,5.0
617.5,733.0,0.0,33.0,6.0
1436.5,734.0,0.0,33.0,5.0
447.5,850.5,-3.141592653589793,26.0,5.0
360.5,915.0,-1.5707963267948966,33.0,5.0
678.0,916.5,-1.5707963267948966,32.0,6.0
841.5,930.0,-1.5707963267948966,27.0,5.0
631.0,990.5,-3.141592653589793,34.0,10.0
