CoordX,CoordY,Orient,HalfLen,HalfWid
1649.5,96.0,-1.5707963267948966,21.0,5.0
458.5,272.0,-1.5707963267948966,26.0,5.0
134.5,313.0,-3.141592653589793,27.0,11.0
701.0,372.5,0.0,26.0,5.0
1182.0,372.5,0.0,26.0,5.0
237.0,418.0,-1.5707963267948966,27.0,11.0
1649.5,420.5,-1.5707963267948966,26.0,5.0
1325.5,421.5,-1.5707963267948966,26.0,5.0
642.0,427.5,-1.5707963267948966,26.0,5.0
530.5,544.5,-3.141592653589793,26.0,5.0
429.5,585.5,-1.5707963267948966,25.0,5.0
747.5,571.5,-3.141592653589793,26.0,5.0
972.5,738.5,-3.141592653589793,26.0,11.0
