CoordX,CoordY,Orient,HalfLen,HalfWid
1077.0,323.5,-1.5707963267948966,40.0,17.0
1152.5,459.5,-3.141592653589793,39.0,17.0
1216.0,600.0,-1.5707963267948966,41.0,6.0
1379.0,658.5,0.0,41.0,8.0
1883.5,701.5,0.0,40.0,17.0
2976.0,725.0,-1.5707963267948966,41.0,5.0
2627.5,753.0,-3.141592653589793,40.0,5.0
2563.0,847.0,-1.5707963267948966,40.0,5.0
967.0,838.5,-3.141592653589793,40.0,6.0
1157.0,838.5,-3.141592653589793,41.0,6.0
894.5,892.5,-1.5707963267948966,40.0,4.0
1042.0,1037.5,-3.141592653589793,40.0,6.0
1205.0,1037.5,-3.141592653589793,45.0,6.0
1204.0,1217.5,-3.141592653589793,46.0,17.0
2767.5,1219.5,-3.141592653589793,40.0,16.0
