CoordX,CoordY,Orient,HalfLen,HalfWid
1393.5,172.5,-1.5707963267948966,40.0,21.0
940.0,293.0,-1.5707963267948966,62.0,5.0
438.5,344.5,0.0,40.0,17.0
836.0,474.0,0.0,41.0,5.0
1639.0,596.0,0.0,41.0,5.0
1746.5,596.0,-3.141592653589793,40.0,5.0
1833.0,684.5,-1.5707963267948966,39.0,5.0
763.0,694.5,-1.1563243216442223,40.530314300269,5.127176165172614
1649.0,775.0,-0.7853981633974485,40.30508652763321,4.9497474683058424
691.5,883.0,-3.141592653589793,36.0,5.0
793.5,883.0,0.0,42.0,5.0
940.0,1036.5,-1.5707963267948966,40.0,5.0
561.5,1043.0,-1.5707963267948966,41.0,21.0
1503.0,1054.5,0.0,46.0,21.0
