CoordX,CoordY,Orient,HalfLen,HalfWid
1242.0,212.5,-1.5707963267948966,25.0,9.0
579.5,273.0,0.0,20.0,9.0
356.0,422.5,-1.5707963267948966,22.0,3.0
128.5,548.5,-3.141592653589793,21.0,2.0
406.5,554.0,0.0,21.0,3.0
564.0,554.0,-3.141592653589793,48.0,3.0
356.0,634.0,-1.5707963267948966,24.0,3.0
1122.5,633.0,-1.5707963267948966,23.0,3.0
913.5,713.5,0.0,22.0,3.0
1326.0,719.5,0.0,23.0,3.0
1122.5,767.5,-1.5707963267948966,23.0,3.0
1172.5,881.5,0.0,23.0,3.0
1163.0,1005.0,-3.141592653589793,25.0,9.0
