CoordX,CoordY,Orient,HalfLen,HalfWid
1323.0,325.5,0.0,32.0,10.0
564.0,328.0,-3.141592653589793,32.0,12.0
1317.5,627.0,0.0,33.0,7.0
1425.0,678.0,-1.5707963267948966,33.0,7.0
1255.0,692.5,-1.5707963267948966,33.0,7.0
1255.0,868.5,-1.5707963267948966,32.0,7.0
1425.0,907.0,-1.5707963267948966,25.0,7.0
559.5,962.5,-1.5707963267948966,32.0,6.0
1469.5,962.5,0.0,36.0,4.0
1425.0,1033.0,-1.5707963267948966,24.0,7.0
610.5,1045.5,-3.141592653589793,31.0,6.0
725.5,1045.5,-3.141592653589793,25.0,6.0
609.5,1196.5,-3.141592653589793,31.0,10.0
673.5,1540.0,-1.5707963267948966,30.0,6.0
