CoordX,CoordY,Orient,HalfLen,HalfWid
892.5,210.0,-1.5707963267948966,40.0,14.0
1616.5,236.0,-3.141592653589793,38.0,13.0
1231.0,373.0,-1.5707963267948966,38.0,6.0
1499.0,373.5,-1.5707963267948966,37.0,13.0
1432.5,425.0,0.0,39.0,6.0
335.0,593.0,-3.141592653589793,40.0,14.0
412.5,668.5,-1.5707963267948966,37.0,6.0
1001.3112761647535,691.1093855503038,3.1370466186703516,58.02213077076634,6.140864597899468
1441.0,691.0,0.0,39.0,6.0
1125.0,820.0,-1.5707963267948966,38.0,6.0
849.5,890.5,-1.5707963267948966,37.0,6.0
412.5,893.5,-1.5707963267948966,36.0,6.0
1125.0,923.0,-1.5707963267948966,37.0,6.0
201.5,1001.5,-3.141592653589793,35.0,6.0
322.0,1001.5,0.0,38.0,6.0
1040.0,1003.0,0.0,43.0,6.0
909.0,1173.0,0.0,39.0,14.0
1036.5,1173.0,-3.141592653589793,43.0,14.0
