CoordX,CoordY,Orient,HalfLen,HalfWid
1518.5,763.5,-3.141592653589793,77.0,21.0
1707.5,763.5,-3.141592653589793,79.0,21.0
4860.0,767.0,0.0,40.0,22.0
2213.0,1047.0,-1.5707963267948966,75.0,11.0
804.0,1048.5,-1.5707963267948966,70.0,11.0
615.0,1248.0,0.0,49.0,11.0
5156.5,1318.5,-1.5707963267948966,73.0,11.0
5436.5,1324.5,-1.5707963267948966,38.0,20.0
5656.0,1324.5,-1.5707963267948966,36.0,14.0
4160.0,1314.5,-3.141592653589793,75.0,11.0
4346.5,1387.0,-1.5707963267948966,58.0,11.0
4556.5,1372.0,-1.5707963267948966,33.0,11.0
4973.0,1419.5,-3.141592653589793,50.0,11.0
1905.5,1454.0,-3.141592653589793,73.0,11.0
4155.0,1459.5,0.0,76.0,11.0
978.0,1476.0,0.0,72.0,11.0
1158.5,1537.0,-1.5707963267948966,30.0,8.0
804.0,1742.0,-1.5707963267948966,75.0,11.0
5042.5,1724.0,-1.5707963267948966,29.0,6.0
2213.0,1746.0,-1.5707963267948966,50.0,11.0
1633.0,1771.0,-1.5707963267948966,72.0,9.0
4645.0,1735.0,-1.5707963267948966,26.0,7.0
2531.0,1859.0,3.140790030550874,48.017642244071375,21.96146701202749
2279.5,1860.5,0.0,48.0,21.0
698.5,1861.5,-3.141592653589793,52.0,21.0
970.5,1861.5,0.0,69.0,21.0
2610.0,1939.5,-1.5707963267948966,49.0,11.0
973.0,2151.5,0.0,68.0,21.0
2516.0,2151.5,0.0,72.0,21.0
